x1,x2,y
+0.992122+0.125273j,+0.887073-0.461628j,+10.072955-3.317206j
-0.999893-0.014650j,+0.600690+0.799482j,+1.805844+6.351906j
-0.671923+0.740621j,+0.090780-0.995871j,-1.289528-5.745105j
-0.000249+1.000000j,-0.713659+0.700493j,-5.710021+8.603944j
+0.830028+0.557722j,-0.962191+0.272376j,-5.207443+3.852175j
-0.944664+0.328041j,+0.789304-0.614003j,+3.480442-3.927898j
+0.754073-0.656791j,+0.982393+0.186825j,+10.121363-0.475770j
+0.980580-0.196118j,+0.987365-0.158463j,+10.840660-1.856057j
-0.998989-0.044963j,-0.612089+0.790789j,-7.893674+6.191425j
-0.517869+0.855460j,-0.649753+0.760145j,-6.751634+8.647541j
-0.896281+0.443487j,+0.956508-0.291705j,+4.963225-1.003176j
-0.703779-0.710419j,-0.980702+0.195510j,-9.956949-0.567178j
-0.890855+0.454288j,+0.585559+0.810630j,+2.011908+7.847903j
+0.691909+0.721985j,+0.128172+0.991752j,+3.101101+10.099970j
+0.902723+0.430221j,-0.741251+0.671227j,-3.221842+6.660484j
-0.533703-0.845672j,-0.831136-0.556069j,-8.250195-6.985571j
+0.516358-0.856373j,-0.866338-0.499458j,-5.381630-6.564785j
-0.927470-0.373897j,+0.830836-0.556517j,+3.864277-5.573831j
+0.236236-0.971696j,+0.422888-0.906182j,+4.091815-10.164541j
+0.951592-0.307363j,+0.076217-0.997091j,+3.464512-8.898820j
+0.872250-0.489061j,-0.223514-0.974701j,+0.828638-9.264789j
-0.997778+0.066622j,+0.006872+0.999976j,-2.938357+8.199678j
-0.352055+0.935979j,-0.772055+0.635556j,-7.232607+7.892382j
-0.962145-0.272538j,-0.131956-0.991256j,-3.942087-8.747658j
+0.423090-0.906088j,+0.610941-0.791677j,+6.156793-9.051676j
-0.201485+0.979492j,+0.742098-0.670291j,+5.332332-2.423853j
+0.971663-0.236372j,+0.196736+0.980457j,+4.488872+7.134538j
-0.733813+0.679351j,-0.661949+0.749548j,-7.497035+8.034442j
-0.933226-0.359289j,+0.845603-0.533812j,+3.965147-5.348365j
+0.362976+0.931799j,-0.260061-0.965592j,-0.991557-4.929343j
-0.998229-0.059497j,-0.884914-0.465754j,-10.073998-3.904525j
-0.981741+0.190223j,-0.109569+0.993979j,-3.821778+8.522502j
+0.477398-0.878687j,-0.313290-0.949658j,-1.074126-10.233321j
-0.165308+0.986242j,+0.393432+0.919354j,+2.651532+10.313556j
+0.868784+0.495192j,-0.803770+0.594941j,-3.823805+6.245102j
+0.573492+0.819211j,-0.512187+0.858874j,-2.377022+9.328623j
-0.422124-0.906538j,+0.624023+0.781406j,+3.725813+3.531633j
+0.774060-0.633112j,+0.829386-0.558677j,+8.957266-6.368748j
+0.748012-0.663685j,+0.433419-0.901193j,+5.711388-9.200596j
-0.134348+0.990934j,+0.944885-0.327403j,+7.156036+0.353582j
-0.428833-0.903384j,+0.026367+0.999652j,-1.075562+5.287067j
-0.999218-0.039533j,+0.694570+0.719425j,+2.558909+5.636798j
-0.840328+0.542079j,+0.678608+0.734500j,+2.907883+7.502240j
-0.701221-0.712944j,-0.061065-0.998134j,-2.592180-10.123902j
+0.999764-0.021737j,-0.405717-0.913999j,-0.246446-7.377199j
+0.691642+0.722240j,-0.944021-0.329886j,-5.477240-0.472366j
+0.878765-0.477255j,+0.110381+0.993889j,+3.519344+6.519349j
+0.939927+0.341375j,+0.892393-0.451258j,+9.958929-2.585942j
+0.676149+0.736765j,-0.848935+0.528497j,-4.763033+6.438274j
+0.947724-0.319092j,-0.515634-0.856809j,-1.281904-7.811747j
+0.843890+0.536517j,+0.941882-0.335945j,+10.066721-1.078011j
+0.317484-0.948263j,-0.090400-0.995906j,+0.229255-10.812035j
-0.984300+0.176505j,+0.187027+0.982355j,-1.456686+8.388355j
+0.729846-0.683611j,-0.639607+0.768702j,-2.927320+4.098780j
+0.813695+0.581292j,+0.027864-0.999612j,+2.663994-6.253018j
+0.803886-0.594783j,+0.082582+0.996584j,+3.072311+6.188324j
-0.471669+0.881776j,+0.989005+0.147880j,+6.497037+3.828365j
-0.404530+0.914525j,-0.078175-0.996940j,-1.838988-5.231944j
-0.888631-0.458623j,+0.994311+0.106519j,+5.288592-0.523717j
+0.288321-0.957534j,+0.201762+0.979435j,+2.479058+4.962876j
-0.941152+0.337985j,+0.034812+0.999394j,-2.544962+9.009105j
+0.992787+0.119890j,-0.800304-0.599594j,-3.424073-4.437082j
-0.953085+0.302704j,-0.955232-0.295858j,-10.501108-1.458756j
-0.360255+0.932854j,+0.173630-0.984811j,+0.308272-5.079926j
+0.996017-0.089161j,-0.344252+0.938877j,+0.234035+7.243535j
+0.582318-0.812961j,-0.362068+0.932152j,-1.149591+5.018330j
-0.213648-0.976911j,+0.999441+0.033432j,+7.354584-2.663279j
-0.687680-0.726014j,-0.553933-0.832561j,-6.494503-8.838533j
+0.998007+0.063100j,+0.615777-0.787920j,+7.920238-6.114063j
-0.761485-0.648183j,-0.620722+0.784031j,-7.250233+4.327696j
-0.402241-0.915534j,+0.038815+0.999246j,-0.896205+5.247370j
+0.015739-0.999876j,+0.992818-0.119636j,+7.989760-3.956713j
-0.959463+0.281836j,-0.120040-0.992769j,-3.838706-7.096644j
-0.518537+0.855055j,-0.629795-0.776762j,-6.593967-3.648928j
-0.781637+0.623734j,-0.930791-0.365552j,-9.791239-1.053213j
-0.655672-0.755045j,-0.976288-0.216476j,-9.777322-3.996941j
-0.674664+0.738125j,+0.297396-0.954754j,+0.355177-5.423659j
+0.926135-0.377193j,+0.351278-0.936271j,+5.588631-8.621748j
+0.900189-0.435500j,-0.657814+0.753180j,-2.561948+4.718941j
+0.590644-0.806932j,+0.860595-0.509290j,+8.656694-6.495113j
-0.874132+0.485688j,-0.844902-0.534922j,-9.381610-2.822312j
-0.832693+0.553735j,-0.213358+0.976974j,-4.204944+9.476996j
+0.907215-0.420668j,-0.980104+0.198485j,-5.119188+0.325873j
-0.958915+0.283693j,+0.921950-0.387309j,+4.498854-2.247394j
-0.975257+0.221072j,-0.203336-0.979109j,-4.552457-7.169656j
-0.826691-0.562655j,+0.599606-0.800295j,+2.316774-8.090329j
+0.819887+0.572525j,-0.827375-0.561650j,-4.159340-2.775621j
+0.952857+0.303419j,+0.722483+0.691389j,+8.638436+6.441365j
-0.974213-0.225630j,-0.903705+0.428155j,-10.152282+2.748349j
+0.103394+0.994640j,+0.063192+0.998001j,+0.815717+10.967933j
-0.978173-0.207791j,-0.832270+0.554370j,-9.592683+3.811586j
-0.950093+0.311966j,-0.466561+0.884489j,-6.582772+8.011807j
+0.997445-0.071436j,+0.322856+0.946448j,+5.575182+7.357278j
+0.839920+0.542711j,+0.457341+0.889292j,+6.178485+8.742465j
+0.686966+0.726689j,-0.942263+0.334874j,-5.477205+4.859061j
-0.520838+0.853656j,-0.631096-0.775705j,-6.611280-3.644672j
+0.592728-0.805402j,+0.406580+0.913615j,+5.030829+4.892713j
-0.714404-0.699733j,-0.923420-0.383792j,-9.530571-5.169532j
+0.142792+0.989753j,-0.343384+0.939195j,-2.318697+10.482819j
-0.629490-0.777009j,-0.317012-0.948422j,-4.424563-9.918399j
-0.481259-0.876579j,+0.719555+0.694436j,+4.312663+2.925749j
+0.990055-0.140678j,-0.646500-0.762914j,-2.201831-6.525347j
-0.074880+0.997193j,+0.952362+0.304968j,+7.394259+5.431326j
-0.444818-0.895621j,+0.642374+0.766391j,+3.804540+3.444266j
+0.683854+0.729619j,-0.951708-0.307003j,-5.562105-0.267171j
+0.763497-0.645812j,+0.885512-0.464617j,+9.374583-5.654374j
-0.525277+0.850932j,+0.931548-0.363619j,+5.876551-0.356161j
-0.873325-0.487139j,-0.803616-0.595148j,-9.048905-6.222598j
-0.947106-0.320921j,+0.244755+0.969585j,-0.883275+6.793915j
-0.123162+0.992387j,+0.559672-0.828714j,+4.107887-3.652556j
-0.998185-0.060220j,+0.871793-0.489875j,+3.979785-4.099661j
+0.795838+0.605510j,-0.992640-0.121099j,-5.553610+0.847737j
-0.984981+0.172663j,+0.965646-0.259862j,+4.770223-1.560909j
+0.948290-0.317406j,+0.458831-0.888524j,+6.515515-8.060407j
+0.983227+0.182386j,-0.175384+0.984500j,+1.546610+8.423159j
-0.174453+0.984665j,-0.379636+0.925136j,-3.560451+10.355083j
-0.030026+0.999549j,-0.890307+0.455362j,-7.212529+6.641541j
-0.846972+0.531638j,-0.349956+0.936766j,-5.340560+9.089044j
-0.794840-0.606819j,-0.059833+0.998208j,-2.863182+6.165210j
-0.979470+0.201591j,-0.151279+0.988491j,-4.148645+8.512701j
-0.744965-0.667103j,-0.434417+0.900712j,-5.710234+5.204384j
-0.378712+0.925514j,-0.373204-0.927749j,-4.121768-4.645451j
-0.190208+0.981744j,-0.627543+0.778582j,-5.590970+9.173886j
-0.616133-0.787642j,-0.235731+0.971818j,-3.734245+5.411622j
+0.519512-0.854463j,-0.457276-0.889325j,-2.099676-9.677988j
-0.942207+0.335031j,+0.394760+0.918784j,+0.331460+8.355365j
-0.645479-0.763778j,+0.206475+0.978452j,-0.284634+5.536281j
+0.905378+0.424606j,+0.065389+0.997860j,+3.239245+9.256696j
-0.998886+0.047186j,+0.874911-0.484283j,+4.002633-3.732704j
+0.525521+0.850781j,+0.053140+0.998587j,+2.001681+10.541039j
-0.342148+0.939646j,+0.817359+0.576128j,+5.512429+7.427964j
+0.760706+0.649096j,+0.183643-0.982993j,+3.751263-5.916655j
+0.497940+0.867212j,-0.974487-0.224444j,-6.302077+0.806085j
-0.959161-0.282860j,+0.529213+0.848489j,+1.356218+5.939334j
+0.399527+0.916722j,-0.116920+0.993141j,+0.263218+10.695295j
+0.456969+0.889482j,+0.618589+0.785715j,+6.319618+8.954167j
-0.297720-0.954653j,-0.558837+0.829278j,-5.363854+3.770262j
-0.850531-0.525925j,-0.280993-0.959710j,-4.799533-9.255455j
-0.348702+0.937233j,+0.878885+0.477034j,+5.984970+6.627976j
+0.569489-0.821999j,-0.601417+0.798935j,-3.102866+3.925488j
+0.892939+0.450178j,-0.075373-0.997155j,+2.075830-6.626709j
-0.990431-0.138010j,+0.967489+0.252911j,+4.768623+1.609260j
+0.296904+0.954907j,-0.997615-0.069021j,-7.090209+2.312554j
-0.053788-0.998552j,-0.207978+0.978133j,-1.825189+4.829411j
+0.858746-0.512402j,-0.407354+0.913270j,-0.682598+5.768956j
-0.663449+0.748222j,+0.736239-0.676722j,+3.899566-3.169107j
-0.926108-0.377258j,-0.702637+0.711549j,-8.399420+4.560616j
+0.771486+0.636246j,+0.962466-0.271401j,+10.014189-0.262471j
+0.258335-0.966055j,+0.064517-0.997917j,+1.291138-10.881499j
-0.949241+0.314550j,+0.987135+0.159890j,+5.049356+2.222770j
+0.652771+0.757555j,-0.969024+0.246968j,-5.793875+4.248410j
+0.779453+0.626461j,-0.598841-0.800868j,-2.452369-4.527561j
+0.572372-0.819994j,+0.557364+0.830268j,+6.176026+4.182163j
-0.984433+0.175761j,-0.519017-0.854764j,-7.105434-6.310827j
+0.956307+0.292364j,-0.827416+0.561589j,-3.750408+5.369807j
-0.556147-0.831084j,-0.588224-0.808698j,-6.374232-8.962837j
-0.565501+0.824747j,+0.895201+0.445663j,+5.465103+6.039547j
+0.965382-0.260841j,+0.922545-0.385889j,+10.276508-3.869633j
-0.539357-0.842077j,-0.473075-0.881022j,-5.402673-9.574407j
-0.651011+0.759068j,-0.302889-0.953026j,-4.376150-5.347002j
+0.731984+0.681322j,-0.815999+0.578054j,-4.332036+6.668395j
+0.651706+0.758471j,-0.646503+0.762911j,-3.216905+8.378706j
+0.845693+0.533669j,-0.858534+0.512757j,-4.331191+5.703060j
-0.190030+0.981778j,-0.887782-0.460265j,-7.672346-0.736782j
+0.999991+0.004330j,-0.780390+0.625293j,-3.243151+5.015330j
-0.957977+0.286846j,-0.208124+0.978102j,-4.538920+8.685358j
+0.543777+0.839230j,+0.408681+0.912677j,+4.900774+9.819110j
+0.618683+0.785640j,+0.999734+0.023080j,+9.853919+2.541559j
-0.980216-0.197933j,-0.307951-0.951402j,-5.404252-8.205017j
+0.508157+0.861264j,-0.997795-0.066376j,-6.457885+2.052781j
-0.624995-0.780628j,-0.995048+0.099396j,-9.835370-1.546717j
+0.066288-0.997801j,+0.428543-0.903522j,+3.627204-10.221574j
-0.973006+0.230781j,-0.186020+0.982546j,-4.407178+8.552711j
-0.107015+0.994257j,+0.085305+0.996355j,+0.361396+10.953611j
-0.767155-0.641462j,+0.776627+0.629960j,+3.911554+3.115297j
-0.188910-0.981994j,+0.514336+0.857589j,+3.547962+3.914725j
-0.295452-0.955358j,+0.250482+0.968121j,+1.117503+4.878896j
-0.997740-0.067196j,+0.914259+0.405130j,+4.320854+3.039450j
+0.164710-0.986342j,+0.893542+0.448980j,+7.642463+0.632817j
+0.838640+0.544685j,+0.145462-0.989364j,+3.679616-6.280855j
+0.148805-0.988867j,-0.650793+0.759255j,-4.759932+3.107439j
-0.481022-0.876709j,-0.048281-0.998834j,-1.829313-10.620797j
+0.881225-0.472698j,-0.307257+0.951626j,+0.185615+6.194919j
-0.885869-0.463935j,-0.887306+0.461182j,-9.756053+2.297649j
-0.990736+0.135804j,-0.943441-0.331540j,-10.519737-2.244905j
+0.993568+0.113241j,-0.246964-0.969025j,+1.004993-7.412476j
-0.595689-0.803215j,-0.523903+0.851778j,-5.978289+4.404580j
-0.390402+0.920645j,-0.041526-0.999137j,-1.503416-5.231165j
+0.388764-0.921338j,-0.662421-0.749131j,-4.133080-8.757064j
+0.766477+0.642272j,-0.937843+0.347059j,-5.203317+4.703285j
+0.036376-0.999338j,+0.924889+0.380236j,+7.508242+0.043876j
+0.984528+0.175229j,+0.910161-0.414255j,+10.234870-2.788354j
-0.769578+0.638552j,+0.966617+0.256224j,+5.424203+3.965453j
+0.334559+0.942375j,+0.565416-0.824806j,+5.527002-3.771326j
-0.785152+0.619303j,+0.861291-0.508112j,+4.534871-2.206988j
-0.925398-0.378997j,-0.802293+0.596931j,-9.194534+3.638457j
-0.911282+0.411784j,-0.971851-0.235596j,-10.508653-0.649420j
-0.533853-0.845577j,-0.948803+0.315870j,-9.191980-0.009774j
+0.940171+0.340702j,-0.958559-0.284894j,-4.847959-1.257043j
+0.772936-0.634484j,+0.185257+0.982690j,+3.800864+5.958069j
-0.988053+0.154112j,-0.823030-0.567998j,-9.548398-4.081650j
+0.395416-0.918502j,+0.956063-0.293160j,+8.834753-5.100789j
+0.732392+0.680883j,-0.834844+0.550487j,-4.481573+6.446548j
-0.998656-0.051830j,+0.705381-0.708829j,+2.647078-5.826118j
-0.612158-0.790736j,+0.670327-0.742066j,+3.526144-8.308732j
-0.973587-0.228315j,-0.212441-0.977174j,-4.620290-8.502336j
-0.878644+0.477478j,-0.999704+0.024320j,-10.633564+1.626996j
-0.524139-0.851633j,-0.520055-0.854133j,-5.732855-9.387961j
-0.735122-0.677935j,-0.629483-0.777014j,-7.241228-8.249921j
-0.991748-0.128204j,-0.561891-0.827212j,-7.470369-7.002304j
-0.370602+0.928792j,+0.581915-0.813250j,+3.543513-3.719622j
-0.870590-0.492010j,-0.128579+0.991699j,-3.640400+6.457565j
-0.851887-0.523725j,+0.827329-0.561717j,+4.062972-6.064913j
+0.690561+0.723274j,+0.611171+0.791499j,+6.961048+8.501814j
-0.873681-0.486500j,-0.795739-0.605640j,-8.986952-6.304620j
+0.855764-0.517366j,+0.945635-0.325230j,+10.132370-4.153943j
+0.595970-0.803007j,+0.982692+0.185247j,+9.649445-0.927041j
+0.566365-0.824154j,+0.976927+0.213572j,+9.514515-0.763890j
-0.970097-0.242718j,+0.879846+0.475258j,+4.128481+3.073910j
-0.881081+0.472965j,-0.603081-0.797680j,-7.467891-4.962547j
+0.457785+0.889063j,-0.974592+0.223989j,-6.423380+4.459098j
-0.943966-0.330043j,+0.970007+0.243075j,+4.928162+0.954474j
-0.388857-0.921298j,-0.289595-0.957149j,-3.483328-10.421089j
-0.833433+0.552620j,-0.478920-0.877858j,-6.331662-5.365006j
+0.992506-0.122198j,+0.302671+0.953095j,+5.398887+7.258166j
+0.781961+0.623328j,+0.318619-0.947883j,+4.894831-5.713081j
-0.983044+0.183371j,-0.337498+0.941326j,-5.649117+8.080721j
+0.381082-0.924541j,+0.932201-0.361940j,+8.600857-5.669145j
+0.082262+0.996611j,+0.878591+0.477576j,+7.275509+6.810439j
-0.998818-0.048600j,+0.716218+0.697877j,+2.733286+5.437217j
-0.523663+0.851926j,-0.489462+0.872025j,-5.486683+9.531975j
-0.226321+0.974053j,-0.775647+0.631167j,-6.884136+7.971498j
-0.958766+0.284198j,+0.941416-0.337247j,+4.655034-1.845379j
-0.501448+0.865188j,+0.750981+0.660324j,+4.503500+7.878157j
-0.284635-0.958636j,+0.928565-0.371169j,+6.574616-5.845260j
-0.919306-0.393544j,-0.107464-0.994209j,-3.617632-9.134304j
+0.957169-0.289531j,+0.752459+0.658640j,+8.891175+4.400524j
-0.856501+0.516145j,-0.328965-0.944342j,-5.201228-6.006301j
+0.288678+0.957426j,-0.508708-0.860939j,-3.203628-4.015235j
+0.936613+0.350365j,+0.135231+0.990814j,+3.891685+8.977607j
+0.889182-0.457554j,+0.890787-0.454420j,+9.793845-5.008023j
-0.978182-0.207752j,+0.862340-0.506330j,+3.964173-4.673897j
-0.996488+0.083734j,+0.294580-0.955627j,-0.632828-7.393815j
-0.468645-0.883387j,-0.162504-0.986708j,-2.705967-10.543823j
-0.949983+0.312301j,-0.021126+0.999777j,-3.018958+8.935118j
+0.499890-0.866089j,+0.802488-0.596668j,+7.919577-7.371610j
+0.884844-0.465887j,-0.985295-0.170860j,-5.227830-2.764543j
-0.887797+0.460235j,+0.769193+0.639016j,+3.490156+6.492834j
-0.616621-0.787260j,-0.521109+0.853490j,-6.018733+4.466143j
+0.790245-0.612791j,-0.910421-0.413684j,-4.912630-5.147845j
+0.450683-0.892684j,+0.728983-0.684532j,+7.183913-8.154307j
-0.793780-0.608205j,+0.431586-0.902072j,+1.071348-9.041189j
+0.239192-0.970972j,-0.451977-0.892030j,-2.898240-10.049153j
-0.887158-0.461467j,+0.942408-0.334465j,+4.877793-4.060119j
+0.998805+0.048879j,+0.077168-0.997018j,+3.613755-7.829507j
-0.866229+0.499647j,+0.997881+0.065064j,+5.384361+2.019454j
+0.363979-0.931407j,+0.953652-0.300912j,+8.721154-5.201516j
+0.678979-0.734157j,+0.229352+0.973344j,+3.871756+5.584276j
+0.999937-0.011224j,+0.598483+0.801136j,+7.787674+6.375414j
-0.768265+0.640132j,-0.435818+0.900035j,-5.791340+9.120674j
-0.921099-0.389328j,-0.930544-0.366180j,-10.207650-4.097423j
+0.907594-0.419848j,+0.719271+0.694729j,+8.476954+4.298290j
-0.314799-0.949158j,-0.590040+0.807374j,-5.664720+3.611517j
-0.287467-0.957791j,+0.058208-0.998304j,-0.396735-10.859808j
+0.997912+0.064588j,-0.991813+0.127698j,-4.940768+1.215350j
+0.997385-0.072271j,-0.108329+0.994115j,+2.125521+7.736107j
+0.475627-0.879647j,-0.749935+0.661511j,-4.572602+2.653148j
-0.973283+0.229611j,-0.999397-0.034711j,-10.915027+0.411148j
+0.899373+0.437183j,+0.579935+0.814663j,+7.337600+7.828848j
-0.979886-0.199556j,+0.091763-0.995781j,-2.205554-8.564914j
+0.477281+0.878751j,+0.409968+0.912100j,+4.711586+9.933052j
+0.468808-0.883300j,-0.908907-0.416999j,-5.864829-5.985895j
+0.785877-0.618383j,+0.586030-0.810289j,+7.045873-8.337462j
+0.727039+0.686596j,-0.935126+0.354315j,-5.299891+4.894307j
-0.892567-0.450915j,-0.304505-0.952511j,-5.113738-8.972832j
-0.997696-0.067850j,-0.971805-0.235787j,-10.767525-2.089845j
-0.458441+0.888725j,-0.404833-0.914391j,-4.613989-4.648951j
+0.378168+0.925737j,+0.029959-0.999551j,+1.374174-5.219199j
+0.294550-0.955636j,-0.998184+0.060247j,-7.101817-2.384933j
+0.972184-0.234220j,+0.998383+0.056851j,+10.903612-0.247851j
-0.792417-0.609980j,-0.726294+0.687384j,-8.187603+3.669135j
+0.449070+0.893497j,+0.699391+0.714740j,+6.942335+8.398406j
+0.994776+0.102081j,+0.996438-0.084331j,+10.955830-0.368406j
-0.834722+0.550672j,+0.960582+0.277998j,+5.180488+3.875995j
+0.925473-0.378814j,+0.429892+0.902880j,+6.215553+6.086600j
-0.272577-0.962134j,-0.922150-0.386832j,-8.194933-5.981059j
-0.735615+0.677400j,-0.693803+0.720165j,-7.757266+7.793521j
+0.220150+0.975466j,-0.064176-0.997939j,+0.147042-5.057111j
-0.267661-0.963513j,-0.219137+0.975694j,-2.556078+4.915013j
+0.913991+0.405734j,-0.051238+0.998686j,+2.332072+9.206695j
+0.973882+0.227056j,-0.920218+0.391406j,-4.440099+3.812419j
+0.372365+0.928086j,+0.963579+0.267423j,+8.825731+4.923641j
-0.879809+0.475328j,+0.628687+0.777658j,+2.390070+7.647252j
+0.452379+0.891826j,-0.235076-0.971977j,-0.523470-5.100339j
+0.711347+0.702841j,-0.847804-0.530310j,-4.648388-2.133959j
+0.949967-0.312349j,+0.944840+0.327533j,+10.408621+1.683214j
+0.999731-0.023182j,-0.965400-0.260775j,-4.724003-2.155744j
+0.846558+0.532297j,-0.064518-0.997917j,+2.023532-6.386442j
+0.586531+0.809927j,-0.023097-0.999733j,+1.574819-5.568085j
+0.874099+0.485747j,-0.555713+0.831374j,-1.823403+8.108238j
+0.530292-0.847815j,+0.987972+0.154630j,+9.494657-1.306405j
+0.720633+0.693316j,-0.912817-0.408369j,-5.140637-1.187000j
-0.334065+0.942550j,-0.203477-0.979080j,-2.630013-5.004987j
-0.622668+0.782487j,-0.056628+0.998395j,-2.321023+10.334623j
+0.240760-0.970585j,+0.815296+0.579044j,+7.244652+1.720596j
-0.911304-0.411734j,-0.985208-0.171362j,-10.615576-2.606102j
-0.828792-0.559556j,+0.710780-0.703415j,+3.199861-7.305985j
-0.150633-0.988590j,-0.331939+0.943301j,-3.107410+4.580637j
-0.946912-0.321494j,-0.351559+0.936166j,-5.653204+6.524846j
-0.007256-0.999974j,-0.916516-0.399998j,-7.353895-6.199907j
-0.675951-0.736946j,-0.903782-0.427993j,-9.258108-5.634786j
-0.913165-0.407591j,+0.897149-0.441728j,+4.437698-4.756597j
-0.683347+0.730093j,-0.376330+0.926486j,-5.060678+9.602167j
-0.995453+0.095249j,+0.578830-0.815449j,+1.644276-6.237842j
-0.491493-0.870881j,+0.807141-0.590359j,+4.982645-7.335518j
-0.104531-0.994522j,+0.768067+0.640369j,+5.830944+2.139389j
-0.603942-0.797028j,-0.325315-0.945606j,-4.414348-9.955929j
-0.836364-0.548175j,-0.541628-0.840619j,-6.842113-8.369472j
-0.934928-0.354837j,-0.961225+0.275766j,-10.494583+1.141621j
+0.582173-0.813065j,-0.448016-0.894025j,-1.837612-9.591398j
-0.819244-0.573445j,+0.763230-0.646126j,+3.648110-6.889345j
+0.497395+0.867524j,+0.465382+0.885110j,+5.215240+9.683453j
+0.841170+0.540770j,+0.913274-0.407347j,+9.829700-1.636462j
-0.186165+0.982518j,-0.971020+0.238998j,-8.326657+4.859540j
+0.907624-0.419784j,-0.209068+0.977901j,+1.050328+6.563856j
+0.999416+0.034171j,-0.156789+0.987632j,+1.743937+8.003571j
+0.937322-0.348466j,+0.137043+0.990565j,+3.908308+6.879124j
+0.865649-0.500652j,-0.384619+0.923076j,-0.480003+5.882649j
+0.393840+0.919179j,+0.576265+0.817263j,+5.791636+9.295643j
+0.460218-0.887806j,-0.995742-0.092187j,-6.585279-3.400918j
+0.494023-0.869449j,+0.150804+0.988564j,+2.688502+5.300164j
-0.494206-0.869345j,-0.502115-0.864801j,-5.499538-9.526442j
-0.306496+0.951872j,-0.989977+0.141227j,-8.839307+3.985432j
-0.615525+0.788118j,-0.617704+0.786411j,-6.788206+8.655638j
+0.880463-0.474114j,+0.447309-0.894379j,+6.219864-8.577377j
-0.412439+0.910985j,-0.526346+0.850271j,-5.448081+9.535122j
-0.996257+0.086436j,-0.976046-0.217565j,-10.797140-1.481209j
-0.999779+0.021026j,-0.827015+0.562180j,-9.615453+4.560520j
+0.787433+0.616401j,+0.455445+0.890264j,+6.005862+8.971311j
-0.628175+0.778072j,-0.501747-0.865015j,-5.898498-4.585900j
+0.051374+0.998679j,+0.937681+0.347497j,+7.655572+5.776011j
+0.330928+0.943656j,+0.096669-0.995317j,+1.766138-5.131564j
+0.889837-0.456279j,+0.956858+0.290555j,+10.324376+0.955603j
+0.934176+0.356812j,+0.990921+0.134449j,+10.729893+2.146026j
+0.727594-0.686008j,-0.682334+0.731040j,-3.275891+3.790300j
-0.651595-0.758567j,+0.441935+0.897047j,+1.580697+4.900674j
+0.952476-0.304613j,-0.179179+0.983816j,+1.423993+6.956694j
-0.993506-0.113777j,+0.911903+0.410406j,+4.314706+2.941914j
-0.766361-0.642410j,+0.695131-0.718883j,+3.261965-7.678296j
-0.961534-0.274685j,+0.493127+0.869957j,+1.060411+6.135604j
+0.752282-0.658842j,-0.775333+0.631553j,-3.945817+3.075898j
+0.985456-0.169931j,-0.833354-0.552739j,-3.710468-4.931704j
-0.823443+0.567399j,-0.942613-0.333886j,-10.011236-0.968894j
+0.970778-0.239980j,-0.497121-0.867681j,-1.064632-7.661392j
+0.783048-0.621961j,+0.394016-0.919104j,+5.501272-9.218713j
-0.616972-0.786985j,-0.864119+0.503287j,-8.763873+1.665340j
+0.962795-0.270232j,+0.544213-0.838947j,+7.242091-7.522272j
+0.996391+0.084878j,-0.467185+0.884160j,-0.748307+7.327911j
+0.306990+0.951713j,-0.991882-0.127164j,-7.014085+1.837830j
-0.087681-0.996149j,-0.230882-0.972982j,-2.110096-10.772301j
+0.996631-0.082012j,-0.963250+0.268607j,-4.716105+1.902819j
